name,symbol,website,github,careers,circulating_supply,ID,last_updated,max_supply,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,price,volume_24h,rank,total_supply,website_slug
ATN,ATN,https://atn.io/,https://github.com/atnio,,21505324,2380,1527573572,,7253101,-3.31,-6.07,-25.26,0.33727,42236.6,538,210000000,atn
Bean Cash,BITB,http://beancash.org/,https://github.com/TeamBitBean/bitbean-core,,2529579000,819,1527573546,50000000000,16027109,-2.12,-9.5,-25.3,0.00633588,132899,372,2529579000,bean-cash
BlackCoin,BLK,http://www.blackcoin.co/,https://github.com/janko33bd/bitcoin/releases/tag/v2.12.1.0-3d52c88,,76867420,170,1527573550,,15413609,-0.03,-5.22,-25.4,0.200522,191300,381,76867420,blackcoin
Sequence,SEQ,https://duality.solutions,https://github.com/duality-solutions/,,45663418,1399,1527573553,,5168642,-0.16,-5.61,-25.42,0.11319,3175.95,618,45663418,sequence
LoMoCoin,LMC,http://www.lomostar.com/,https://github.com/lomocoin/,,233915210,1380,1527573552,,9125383,1.31,-3.2,-25.43,0.0390115,34586.4,499,318915210,lomocoin
BitCoal,COAL,https://bitcoal.io/,https://github.com/bitcoal/bitcoal,,4500000,1824,1527573561,12500000,73683,-0.16,1.33,-25.43,0.0163741,689.211,997,4500000,bitcoal
SportyCo,SPF,https://www.sportyco.io/,https://github.com/sportyfi,,52812425,2270,1527573570,,5775831,-0.83,-5.07,-25.53,0.109365,1217650,586,70673454,sportyco
Bounty0x,BNTY,https://bounty0x.io/,https://github.com/bounty0x,,138074829,2310,1527573571,,6690609,0.2,-8.99,-25.6,0.0484564,35677.6,559,500000000,bounty0x
Californium,CF,http://www.californium.info/,https://github.com/Californium/Californium,,2446961,898,1527573547,,37104,2.73,4.97,-25.66,0.0151632,67.7914,1279,2446961,californium
Pandacoin,PND,http://digitalpandacoin.org/,https://github.com/DigitalPandacoin/pandacoin,,32514916898,161,1527573543,,4919474,-19.42,-6.95,-25.72,0.000151299,1413.3,630,32514916898,pandacoin-pnd
Olympus Labs,MOT,https://olympuslabs.io/,https://github.com/Olympus-Labs,,36997554,2327,1527573572,,9583070,-1.37,-8.05,-25.77,0.259019,54646,485,100000000,olympus-labs
Counterparty,XCP,http://counterparty.io/,https://github.com/CounterpartyXCP,,2616363,132,1527573543,,28366608,0.22,-4.16,-25.85,10.842,116556,272,2616363,counterparty
Rock,RKT,https://gbx.gi/,https://github.com/Gibraltar-Blockchain-Exchange/rock-token,,315938396,2550,1527573276,,39661642,-0.91,-4.94,-25.86,0.125536,267234,222,900000000,rock
PostCoin,POST,https://postcoin.top/,https://github.com/PostCoinDevelopers/PostCoin/,,15868233,1218,1527573551,,216673,1.61,2.01,-25.86,0.0136545,1152.82,964,15868233,postcoin
BERNcash,BERN,http://berncoin.org/,https://github.com/BERNiecoin/BERNcash,,71234301,1223,1527573550,,165427,-0.16,-8.78,-25.86,0.0023223,35.9268,1182,71234301,berncash
BitClave,CAT,https://www.bitclave.com/,https://github.com/bitclave/,,501394406,2334,1527573571,,10420630,-0.12,-8.76,-25.87,0.0207833,619661,468,1597746125,bitclave
Decentraland,MANA,https://decentraland.org/,https://github.com/decentraland,,1050141509,1966,1527573563,,90029997,0.11,-2.28,-25.89,0.0857313,3638480,133,2644403343,decentraland
Ellaism,ELLA,https://ellaism.org/,https://github.com/ellaism,,7773704,2122,1527573567,280000000,1239463,-0.17,-2.22,-25.89,0.159443,1916.38,819,7773704,ellaism
Litecoin Plus,LCP,http://litecoinplus.co,https://github.com/Crypto-Currency/litecoinplus,,1453077,331,1527573544,4000000,362050,-0.18,-4.2,-25.95,0.249161,3297.22,936,1453077,litecoin-plus
Vulcano,VULC,https://vulcanocoin.club/,https://github.com/vulcanodev/Vulcano,,1255799116,2123,1527573567,,730801,-0.17,-5.15,-25.99,0.000581941,6254.08,882,1324687671,vulcano
Cardano,ADA,https://www.cardano.org,https://github.com/input-output-hk/cardano-sl/,,25927070538,2010,1527573264,45000000000,4664591115,-1.62,-2.88,-26.08,0.179912,92022900,8,31112483745,cardano
Ark,ARK,http://ark.io/,https://github.com/ArkEcosystem,,102853848,1586,1527573557,,220994863,-0.16,-3.91,-26.13,2.14863,924252,63,134103848,ark
Bitcoin Cash,BCH,https://www.bitcoincash.org/,https://github.com/bitcoincashorg/,,17153525,1831,1527573261,21000000,15206325456,-1.11,-7.2,-26.18,886.484,543498000,4,17153525,bitcoin-cash
Radium,RADS,https://radiumcore.org/,https://github.com/RadiumCore/radium-0.11/,,3489487,1154,1527573550,,12673257,-0.06,-9.77,-26.18,3.63184,300582,424,3489487,radium
Zero,ZER,https://zerocurrency.io/,https://github.com/zerocurrencycoin,,3002570,1578,1527573555,,1543273,-0.26,2.93,-26.19,0.513984,8564.23,804,3002570,zero
Hubii Network,HBT,https://www.hubii.network/,https://forkdelta.github.io/#!/trade/HBT-ETH,,13516418,2031,1527573566,,7125315,-0.81,-14.23,-26.22,0.52716,3396.21,540,31801784,hubii-network
Spectrecoin,XSPEC,https://spectreproject.io/,https://github.com/spectrecoin/spectre,,20785264,1505,1527573556,,6083493,-2.46,-9.59,-26.22,0.292683,10885.4,570,20785264,spectrecoin
Gladius Token,GLA,https://gladius.io/,https://github.com/gladiusio,,13768850,2534,1527573576,,5487396,-0.55,-9.48,-26.22,0.398537,7972.3,598,16763026,gladius-token
BitBar,BTB,http://bitbar.co/,https://github.com/Bitbarcoin/bitbar,,37459,14,1527573541,,432001,-8.46,-3.95,-26.23,11.5327,172.763,1099,37459,bitbar
Dimecoin,DIME,https://www.dimecoinnetwork.com/dime/,https://github.com/dime-coin/,,5.39097E+11,90,1527573545,,15796289,-0.09,0.83,-26.26,2.93E-05,20713.2,376,5.39097E+11,dimecoin
Lendingblock,LND,https://lendingblock.com/,https://github.com/lendingblock,,566472965,2686,1527573579,,6960197,-0.46,-1.29,-26.27,0.0122869,28792.5,548,1000000000,lendingblock
Pixie Coin,PXC,http://www.pixiecoin.io/,https://github.com/PixieCoinFoundation/PixieCoin,,,2670,1527573580,,,-2.15,-2.39,-26.27,0.0029027,42487.9,1452,10000000000,pixie-coin
Pakcoin,PAK,http://www.pakcoin.io/,https://github.com/pakcoin-project/pakcoin/,,55195800,1066,1527573550,182000000,268010,-0.1,-11.81,-26.29,0.00485563,1261.96,951,55195800,pakcoin
KickCoin,KICK,https://www.kickico.com/,https://github.com/kickico,,465603257,2017,1527573264,,28072245,-0.42,-6.37,-26.36,0.0602922,431960,275,500255596,kickico
Emphy,EPY,https://emphy.io/,https://forkdelta.github.io/#!/trade/EPY-ETH,,7706898,2172,1527573568,,697832,-0.82,-7.29,-26.36,0.0905464,5294.07,887,15375000,emphy
Superior Coin,SUP,http://superior-coin.com/,https://github.com/TheSuperiorCoin/TheSuperiorCoin,,,2522,1527573575,,,-0.16,-13.9,-26.41,0.000790453,2974.33,1493,385720236,superior-coin
AurumCoin,AU,http://www.aurumcoin.com/,https://github.com/aurumcoin/Aurumcoin_AU,,297916,666,1527573545,300000,2828018,-0.18,-1.3,-26.46,9.49268,291.303,1031,297916,aurumcoin
Bullion,CBX,http://cryptobullion.io/,https://github.com/cryptogenicbonds/CryptoBullion-CBX,,1014604,49,1527573556,,1982312,-0.46,-13.26,-26.48,1.95378,242.546,1040,1014604,bullion
Bitcoin Diamond,BCD,http://btcd.io/,https://github.com/eveybcd/BitcoinDiamond,,153756875,2222,1527573270,210000000,429942662,-0.76,-12.88,-26.49,2.79625,1753710,41,156756875,bitcoin-diamond
EchoLink,EKO,https://echolink.info/,https://github.com/EchoLinkTech/Echo,,372810007,2391,1527573573,,11674732,-2.01,-2.94,-26.49,0.0313155,693101,446,500000000,echolink
Dragonchain,DRGN,https://dragonchain.com/,https://github.com/dragonchain/dragonchain,,238421940,2243,1527573271,,135049101,-1.69,-3.9,-26.51,0.566429,2045750,93,433494437,dragonchain
Digitalcoin,DGC,http://digitalcoin.co,https://github.com/lomtax/digitalcoin,,29157018,18,1527573541,48166000,1056105,-0.11,1.06,-26.54,0.0362213,1512.85,847,29157018,digitalcoin
Privatix,PRIX,https://privatix.io/,https://github.com/Privatix,,1182668,2184,1527573569,,2654912,-3.48,-4.19,-26.55,2.24485,665.651,726,1275455,privatix
Gifto,GTO,https://gifto.io/,https://github.com/GIFTO-io,,525172482,2289,1527573570,,117176484,-1.13,-5.52,-26.57,0.22312,5275430,105,1000000000,gifto
Dether,DTH,https://dether.io/,https://github.com/dethertech,,72500000,2528,1527573576,,4258657,3.02,5.72,-26.7,0.0587401,11356.7,655,100000000,dether
Fantomcoin,FCN,http://fantomcoin.org/,https://github.com/amphibia/fantomcoin,,7272036,370,1527573546,,828299,-6.03,-2.17,-26.7,0.113902,14.4054,1062,7272036,fantomcoin
Aigang,AIX,https://aigang.network/,https://github.com/AigangNetwork,,19321214,2367,1527573572,,2278396,0.21,0.37,-26.74,0.117922,40783,750,29274567,aigang
Sentinel Chain,SENC,https://www.sentinel-chain.org/,https://github.com/InfoCorp-Technologies,,197269666,2624,1527573579,,19764251,0.16,10.97,-26.78,0.100189,2547110,332,500000000,sentinel-chain
WomenCoin,WOMEN,https://www.women-coin.com/,https://github.com/womencoin/womencoin,,44220400,1790,1527573559,25000000000,9800,-13.28,-33.91,-26.79,0.000221608,21626.8,1012,44220400,women
Mintcoin,MINT,http://www.mintcoinofficial.com,https://github.com/MintcoinCommunity/,,24947260808,141,1527573542,,5327912,-0.18,-16.4,-26.81,0.000213567,4162.82,612,24947260808,mintcoin
Myriad,XMY,http://myriadcoin.org/,https://github.com/myriadteam/myriadcoin/,,1577637250,182,1527573543,,8382507,-0.61,-8.48,-26.83,0.00531333,32343.7,507,1577637250,myriad
Request Network,REQ,https://request.network/,https://github.com/RequestNetwork/,,695953300,2071,1527573565,,94727596,0.22,-5.41,-26.84,0.136112,1795190,125,999991788,request-network
SIRIN LABS Token,SRN,http://www.sirinlabs.com/,https://github.com/sirin-labs,,229258029,2313,1527573571,,61634875,-0.85,-7.7,-26.85,0.268845,4141490,173,573145073,sirin-labs-token
Veltor,VLT,,https://github.com/veltor,,554855,1368,1527573552,,34128,-0.16,-1.68,-27.07,0.0615072,26.9792,1282,554855,veltor
Boolberry,BBR,http://boolberry.com/,https://github.com/cryptozoidberg/boolberry,,11574078,406,1527573544,18450000,14853246,-0.18,-2.13,-27.14,1.28332,3028.18,385,11574078,boolberry
ChainCoin,CHC,http://www.chaincoin.org/,https://github.com/chaincoin,,15188089,999,1527573548,23000000,1440189,-2.72,0.91,-27.15,0.0948236,2790.28,810,17217786,chaincoin
Divi,DIVX,https://www.diviproject.org/,https://github.com/Divicoin,,5343207,2229,1527573569,,10783713,0.78,-3.77,-27.18,2.01821,1059480,457,6171607,divi
Qora,QORA,http://qora.org,https://github.com/Qoracoin/Qora,,,344,1527516244,,,,0.13,-27.22,0.437067,,1631,10000000000,qora
TrustNote,TTT,https://trustnote.org/,https://github.com/trustnote,,,2701,1527573580,,,-5.1,-8.09,-27.23,0.0816814,11478700,1348,,trustnote
Melon,MLN,https://melonport.com/,https://github.com/melonproject,,599400,1552,1527573555,,23004073,-0.33,-10.1,-27.26,38.3785,307023,308,749400,melon
HireMatch,HIRE,https://hirematch.io,https://github.com/hirematchio/,,32099708,2590,1527573577,,1342901,-6.18,-10.24,-27.26,0.0418353,3755.69,816,77780000,hirematch
Sense,SENSE,https://www.sensetoken.com/,https://github.com/sensay/,,128734533,2402,1527573573,,2073579,-1.51,-4.56,-27.26,0.0161074,156.21,1038,663636366,sense
Roofs,ROOFS,https://www.roofs.business/,https://github.com/roofsdev/roofs,,130000000,2117,1527573566,,46273,-0.18,-2.13,-27.26,0.000355945,0.712245,1271,600000000,roofs
VeriumReserve,VRM,http://www.vericoin.info/veriumlaunch.html,https://github.com/VeriumReserve,,1637530,1387,1527573552,,3027040,-0.18,-7.28,-27.28,1.84854,8855.7,711,1637530,veriumreserve
LOCIcoin,LOCI,https://locipro.com,https://github.com/Locipro/loci-coin-sale,,36518110,2518,1527573575,,2833699,-0.01,-16.3,-27.3,0.0775971,13360,718,100000000,locicoin
WandX,WAND,https://www.wandx.co/,https://github.com/WandXDapp,,12244135,2269,1527573570,,939219,-1.76,,-27.31,0.0767077,461.854,1054,16013284,wandx
Bitstar,BITS,https://www.bitstarcoin.com/,https://github.com/bitstar/bitstar,,23079737,276,1527521943,,226519,,-0.1,-27.33,0.00981461,,1147,23079737,bitstar
Bitcoin Fast,BCF,http://bitcoinfast.co/,https://github.com/Crypto-Currency/bitcoinfast,,11283209,747,1527573546,2500000000,194384,-1.39,-5.26,-27.35,0.0172277,580.389,970,14507740,bitcoinfast
Blocklancer,LNC,https://blocklancer.net,https://github.com/BlocklancerOrg,,120140384,2615,1527573577,,1203518,-0.19,-14.3,-27.36,0.0100176,3942.47,826,152177339,blocklancer
TRON,TRX,https://tron.network/,https://github.com/tronprotocol,,65748111645,1958,1527573264,,3840603619,-1.35,-12.14,-27.46,0.0584139,500571000,9,1E+11,tron
Zeitcoin,ZEIT,http://www.zeit-coin.net,https://github.com/zeitcoin/zeitcoin,,36971202994,181,1527573543,,3303092,-2.04,-29.5,-27.48,8.93E-05,5621.92,692,36971202994,zeitcoin
PACcoin,$PAC,http://paccoin.net/,https://github.com/PACCommunity,,3777512606,1107,1527573549,1E+11,12671251,-0.31,-4.46,-27.57,0.00335439,30649.9,425,4339494680,paccoin
Ambrosus,AMB,http://ambrosus.com/,https://github.com/ambrosus,,144590975,2081,1527573566,,47941307,-1.75,-4.39,-27.64,0.331565,570097,196,361477438,amber
Ratecoin,XRA,https://stakeminers.com/ratecoin/ratecoin.html,https://github.com/RateCoinXRA/ratecoin/,,122449162,978,1527573548,,183502,-0.22,-14.16,-27.65,0.0014986,166.644,1169,122449162,ratecoin
Asch,XAS,https://www.asch.io/,https://github.com/AschPlatform,,93355331,1609,1527573557,,74994858,-0.43,-14.37,-27.71,0.803327,6917720,147,114855331,asch
FundYourselfNow,FYN,https://www.fundyourselfnow.com/,https://github.com/PinnacleOne/FYNTokens,,927377,1857,1527573561,,906018,-0.82,-4.75,-27.72,0.976968,42101.7,863,12500000,fundyourselfnow
Payfair,PFR,https://payfair.io/,https://github.com/payfairio/,,88999687,2244,1527573570,,5405307,-0.16,17.73,-27.78,0.060734,45087.9,605,88999687,payfair
BitRent,RNTB,https://bitrent.io,https://github.com/bitrent,,841750000,2612,1527573278,,31220087,-2.34,-0.74,-27.83,0.0370895,173091,253,942000000,bitrent
CasinoCoin,CSC,http://casinocoin.org/,https://github.com/casinocoin/casinocoin,,35973085511,45,1527573541,,17996651,-0.51,-12.41,-27.87,0.000500281,7462.44,349,39999999905,casinocoin
BitDegree,BDG,https://www.bitdegree.org/,https://github.com/bitdegree,,354569198,2374,1527573572,,7465561,-0.62,-1.21,-27.88,0.0210553,14790.2,530,514800000,bitdegree
Populous,PPT,http://populous.co/,https://github.com/bitpopulous,,37004027,1789,1527573559,53252246,430586258,-0.81,-7.13,-28.06,11.6362,19604500,40,53252246,populous
Genaro Network,GNX,https://genaro.network/en,https://github.com/GenaroNetwork,,241346889,2291,1527573571,,62147065,-1.93,-0.24,-28.09,0.257501,1408900,172,675000000,genaro-network
Universa,UTNP,https://www.universa.io/,https://github.com/UniversaBlockchain/,,1784995457,2524,1527573575,,21349617,-0.89,-9.31,-28.09,0.0119606,1204580,317,4997891952,universa
Chainium,CHX,https://chainium.io/,https://github.com/chainium,,57304113,2673,1527573580,,2373359,-2.1,-5.03,-28.09,0.0414169,19652.4,747,168956522,chainium
Super Bitcoin,SBTC,http://supersmartbitcoin.com/,https://github.com/superbitcoin/SuperBitcoin,,,2282,1527573570,21210000,,-0.52,-4.39,-28.1,10.9015,2490970,1362,,super-bitcoin
SHACoin,SHA,http://www.shacoin2.com/,https://github.com/AltcoinsBeta/SHACoin-Dead,,,411,1527573544,,,-0.16,-10.27,-28.1,0.0006407,1064.1,1510,,shacoin
Sentinel,SENT,https://sentinelgroup.io/,https://github.com/sentinel-official,,1899999999,2643,1527573579,,21553410,-0.3,-9.22,-28.14,0.0113439,354984,315,2000000000,sentinel
Dinastycoin,DCY,http://www.dinastycoin.com/,https://github.com/dinastyoffreedom/dinastycoin/releases,,1643362775,1745,1527573560,,703036,-0.16,-14.65,-28.16,0.000427803,1718.2,885,1643362775,dinastycoin
Bitswift,SWIFT,http://bitswift.io/,https://bitbucket.org/Jelurida/ardor/src,,3884635,659,1527573548,,1877452,1.02,-0.77,-28.22,0.483302,8016.41,781,3884635,bitswift
Cryptojacks,CJ,http://cryptojacks.com/,https://github.com/cryptojacks/CryptoJacks,,406568581,1306,1527573551,,202602,-0.16,-2.13,-28.26,0.000498322,1829.16,968,406568581,cryptojacks
OAX,OAX,https://oax.org/,https://gitlab.com/groups/oax/,,25009250,1853,1527573562,,11709031,-0.37,-4.28,-28.27,0.468188,334053,444,100000000,oax
Breakout Stake,BRX,http://www.breakoutcoin.com/,https://github.com/BreakoutCoin/,,6268082,1303,1527573551,6268082,4390673,-0.2,-3.8,-28.31,0.700481,3344.69,651,6268082,breakout-stake
Espers,ESP,http://espers.io/,https://github.com/cryptocoderz/espers,,21666077207,1238,1527573550,50000000000,5873154,-1.86,-7.99,-28.35,0.000271076,3790.71,578,21666077207,espers
Mithril,MITH,https://mith.io/,https://github.com/mithio/mithril-smart-contract,,306417022,2608,1527573278,,155521347,-0.98,-8.96,-28.38,0.507548,24292900,86,1000000000,mithril
Loopring,LRC,https://loopring.org,https://github.com/loopring,,572074043,1934,1527573263,,254692513,-0.16,-5.69,-28.49,0.445209,7620960,57,1374956262,loopring
TrueFlip,TFL,https://trueflip.io/,https://github.com/TrueFlip,,6247267,1905,1527573563,,4835403,-0.17,-5.63,-28.51,0.774003,200696,633,8924667,trueflip
Rupee,RUP,https://rupeeblockchain.org/,https://github.com/rupeedigitalassets/RUPEE,,24621850,1799,1527573560,84000000,2002613,-1.37,-4.19,-28.55,0.0813348,7607.86,772,24621850,rupee
Byteball Bytes,GBYTE,https://byteball.org/,https://github.com/byteball/byteball,,645946,1492,1527573554,,102726086,-0.24,-6.24,-28.68,159.032,94082.6,117,1000000,byteball
SpaceCoin,SPACE,http://spacecoin.info/,https://github.com/midnight-miner/spacecoin,,22959612,1058,1527573549,,165523,-0.16,-3.08,-28.75,0.00720932,197.045,1181,22959612,spacecoin
High Voltage,HVCO,http://www.highvoltagecoin.tech/,https://github.com/highvoltagecoin/highvoltagecoin,,1494171,1282,1527573552,,61219,-0.67,-1.7,-28.75,0.0409719,470.685,1251,1694171,high-voltage
Oyster Shell,SHL,https://oysterprotocol.com/,https://github.com/oysterprotocol,,63348898,2750,1527573580,,6828694,-1.76,-0.94,-28.93,0.107795,185426,553,98592692,oyster-shell
Peercoin,PPC,http://www.peercoin.net,https://github.com/peercoin,,24780450,5,1527573541,,46956475,0.01,-7.86,-28.94,1.8949,520518,198,24780450,peercoin
PolySwarm,NCT,https://polyswarm.io/,https://github.com/polyswarm,,1468214570,2630,1527573578,,9606616,0.19,1.53,-28.97,0.00654306,35218.3,484,1885913076,polyswarm
EquiTrader,EQT,http://www.equitrader.co/,https://github.com/equitrader/Equitrade,,10693874,1686,1527573558,,1182261,-0.55,-4.09,-28.99,0.110555,2569.29,832,11793874,equitrader
BlockCDN,BCDN,http://www.blockcdn.org/,https://github.com/Blockcdnteam/BCDNICO,,,2247,1527573569,,,-0.65,-10.59,-29,0.0206905,45942.8,1451,1000000000,blockcdn
aelf,ELF,http://aelf.io/,https://github.com/aelfProject,,250000000,2299,1527573270,1000000000,220334500,-1.92,-10.53,-29.07,0.881338,33125000,64,280000000,aelf
KingN Coin,KNC,http://kingncoin.com/,https://github.com/ulandort/kingncoin-source,,2009,1743,1527573559,420000,21239,-0.16,-2.74,-29.08,10.5716,88.7868,1312,2509,kingn-coin
NewYorkCoin,NYC,https://nycoin.community/,https://github.com/NewYorkCoin-NYC,,1.34025E+11,298,1527573544,,9344811,-2.4,-2.87,-29.11,6.97E-05,13105.1,495,1.34025E+11,newyorkcoin
Signals Network,SGN,https://signals.network/,https://github.com/signalsnetwork,,81055182,2749,1527573581,,1842538,-0.77,-10.09,-29.13,0.0227319,201110,785,185000000,signals-network
Neblio,NEBL,https://nebl.io/,https://github.com/NeblioTeam,,13151751,1955,1527573563,,94202964,-0.57,-8.26,-29.14,7.16277,3513010,126,13907549,neblio
Nullex,NLX,http://nullex.io/,https://github.com/white92d15b7/GPU-Coin,,40477042,1268,1527573550,,3781276,-0.34,-7.67,-29.14,0.0934178,24565.7,668,51530001,nullex
Francs,FRN,http://www.francs.paris/,https://github.com/FRN-Crypto,,,1164,1527573550,,,-0.16,-5.01,-29.16,0.0194258,227.827,1540,5897026,francs
Time New Bank,TNB,http://tnb.fund/,https://github.com/fanxiong/crowdsale-contracts,,2361679677,2235,1527573569,,74154144,-2.42,-10.95,-29.24,0.0313989,10816000,148,5541679677,time-new-bank
HollyWoodCoin,HWC,http://hollywoodcoin.us/,https://github.com/hollywoodcoin-project/HollyWoodCoin,,4993435,2278,1527573570,,6505247,14.18,-7.06,-29.26,1.30276,109128,561,24348713,hollywoodcoin
Bitcoin Scrypt,BTCS,https://bitcoinscrypt.io,https://github.com/bitcoin-scrypt/bitcoin-scrypt,,17281163,205,1527573543,,436731,-0.64,-5.69,-29.28,0.0252721,307.727,1098,17281163,bitcoin-scrypt
SIBCoin,SIB,https://sibcoin.money/,https://github.com/ivansib/sibcoin/,,16769213,1082,1527573549,,10783224,-2.56,-9.04,-29.32,0.643037,84828.8,458,16769213,sibcoin
Nebula AI,NBAI,https://www.nebula-ai.com/,https://github.com/nebulaai,,1162684117,2692,1527573579,,10632258,-0.85,-0.12,-29.38,0.00914458,12728.3,463,4770681725,nebula-ai
Energycoin,ENRG,https://energycoin.eu/,https://github.com/EnergyCoinProject/energycoin,,121911816,322,1527573555,,7298848,-0.17,-11.12,-29.39,0.0598699,11769.2,537,121911816,energycoin
Opus,OPT,http://opus-foundation.org/,https://github.com/Opus-foundation/contracts,,140080549,1931,1527573563,249308531,4986097,-0.16,0.57,-29.42,0.0355945,4716.69,626,249308531,opus
Cortex,CTXC,http://www.cortexlabs.ai/,https://github.com/CortexFoundation,,149792458,2638,1527573278,,178428282,-1.07,-8.74,-29.5,1.19117,37001900,75,299792458,cortex
LanaCoin,LANA,https://lanacoin.com/,https://github.com/LanaCoin/lanacoin,,905700979,1257,1527573551,,488169,0.23,-10.81,-29.5,0.000538996,496.074,1092,905700979,lanacoin
TrustPlus,TRUST,http://trustplus.com,https://github.com/TrustPlus/,,32086595,450,1527573544,,1701735,0.45,-9.86,-29.59,0.0530357,11490,795,32086595,trustplus
Bulwark,BWK,https://bulwarkcrypto.com/,https://github.com/bulwark-crypto,,7776722,2260,1527573569,27000000,7750499,-0.24,0.31,-29.6,0.996628,48359.8,522,8095776,bulwark
Signatum,SIGT,https://signatum.org/,https://github.com/signatumd/source/,,107972766,1836,1527573561,,107611,4.08,-14.37,-29.61,0.000996645,22.4975,1218,107972766,signatum
Canada eCoin,CDN,http://www.canadaecoin.ca/,https://github.com/Canada-eCoin/,,97415544,304,1527573555,,1046029,-0.16,-9.46,-29.62,0.0107378,649.403,851,97415544,canada-ecoin
Synereo,AMP,http://www.synereo.com/,https://github.com/synereo,,100728564,1125,1527573550,,16506591,-1.36,-9.21,-29.64,0.163872,103859,364,622410799,synereo
ChanCoin,CHAN,https://chancoin.org/,https://github.com/chancoin-core/chancoin,,8723094,1760,1527573559,27000000,136618,-2.51,-8.77,-29.72,0.0156616,81.988,1198,8723094,chancoin
HempCoin,THC,http://hempcoin.org/,https://github.com/hempcoin-project/THC,,230478760,416,1527573546,,14094076,-0.99,-6.71,-29.78,0.0611513,29581.8,399,230478760,hempcoin
ZoZoCoin,ZZC,https://www.zozocoins.com/,https://github.com/ZoZoCoin/ZoZo-blockchain,,1946488,2214,1527573568,27000000,189977,-0.16,-21.76,-29.79,0.0976,143.967,1167,7473288,zozocoin
Numus,NMS,http://numus.cash/,https://github.com/numuscrypto/numuscore,,2750877,2351,1527573571,,545249,-4.57,-3.73,-29.8,0.198209,4481.53,908,2750877,numus
GoldCoin,GLD,https://www.goldcoin.org/,https://github.com/goldcoin,,41050224,25,1527573542,72245700,6460361,-0.16,-7.76,-29.89,0.157377,6776.24,562,41050224,goldcoin
CanYaCoin,CAN,https://canya.io/,https://github.com/CanYaCoinSale/,,41627975,2343,1527573572,,5228932,-0.67,-4.71,-29.91,0.125611,69632.6,616,95827000,canyacoin
Credits,CS,https://credits.com/en,https://github.com/CREDITSCOM,,137723302,2556,1527573276,,69033254,-1.6,-6.31,-30.03,0.501246,2583330,157,249471071,credits
FintruX Network,FTX,https://www.fintrux.com/,https://github.com/FintruX,,55428631,2667,1527573579,,6194925,-0.39,-4.81,-30.03,0.111764,532730,567,100000000,fintrux-network
Shilling,SH,https://digitalshilling.org/,https://github.com/yavwa/Shilling,,6961600,1394,1527573553,,52532,-0.16,-1.46,-30.04,0.00754603,0.754603,1261,6961600,shilling
RedCoin,RED,http://redcoin.pw/,https://github.com/redcoinproject/redcoin,,74107896,103,1527573542,,152994,-0.16,-6.02,-30.05,0.00206448,927.64,977,74107896,redcoin
ETHLend,LEND,https://ethlend.io/,https://github.com/ETHLend/Documentation/blob/master/ETHLendWhitePaper.md,,1086422877,2239,1527573269,,41555458,-2.68,-7.39,-30.09,0.0382498,633597,216,1299999942,ethlend
AppCoins,APPC,https://appcoins.io/,https://github.com/Aptoide/AppCoins-ethereumj,,100054312,2344,1527573271,,28693676,-0.98,-7.05,-30.09,0.286781,1124450,267,246203093,appcoins
HOdlcoin,HODL,http://hodlcoin.com,https://github.com/HOdlcoin/HOdlcoin,,164342925,1195,1527573550,,315884,-0.16,-5.63,-30.13,0.0019221,296.171,1123,250000000,hodlcoin
Po.et,POE,https://po.et/,https://github.com/poetapp,,2277026355,1937,1527573563,,57030857,-0.67,-4.9,-30.16,0.0250462,2259900,181,3141592653,poet
Siacoin,SC,https://sia.tech/,https://github.com/NebulousLabs/Sia,,34721596247,1042,1527573548,,472422039,-1.31,-9.36,-30.19,0.013606,14622900,36,34721596247,siacoin
IP Exchange,IPSX,https://ip.sx/,https://github.com/ip-exchange,,802404382,2617,1527573579,,5851109,-0.37,-3.41,-30.19,0.00729197,436940,581,1714102659,ip-exchange
Morpheus Labs,MITX,https://token.morpheuslabs.io/,https://github.com/Morpheuslabs-io,,176560198,2709,1527573581,,6995050,-0.29,-12.51,-30.2,0.0396185,848700,544,800000000,morpheus-labs
DAOstack,GEN,https://daostack.io,https://github.com/daostack,,33378282,2726,1527573580,,16333662,-0.82,-0.99,-30.32,0.48935,99724.3,368,60000000,daostack
Enjin Coin,ENJ,https://enjincoin.io/,https://github.com/enjin/contracts,,756192535,2130,1527573567,,73801896,-0.94,-7.27,-30.39,0.0975967,1706950,150,1000000000,enjin-coin
REBL,REBL,https://www.rebellious.io/,https://github.com/RebelliousToken,,169979738,2368,1527573572,,10380357,-0.1,-7.09,-30.39,0.0610682,1946320,469,326480305,rebl
LightChain,LIGHT,http://www.lightchain.one/,https://github.com/lightchainone,,,2435,1527573573,,,7.27,0.66,-30.39,0.00117204,132821,1434,2.1E+11,lightchain
Effect.AI,EFX,http://effect.ai/,https://github.com/effectai,,193668526,2666,1527573579,,7589637,-0.52,-0.63,-30.41,0.0391888,31098.7,525,650000000,effect-ai
Substratum,SUB,https://substratum.net/,https://github.com/SubstratumNetwork/,,383021000,1984,1527573264,,136081233,-1.48,-5.78,-30.48,0.355284,3516660,92,472000000,substratum
Penta,PNT,https://www.penta.global/,https://github.com/pentaglobal,,,2691,1527573579,18000000000,,-0.89,-6.4,-30.5,0.0185079,6680210,1353,50000000000,penta
